Title,Price,In Stock,Category
gigabyte geforce rtx 3060 ti gaming 8gb lhr gddr6 pcie 4 0 nvidia graphics card,10869.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3060 eagle 12gb gddr6 pcie 4 0 nvidia graphics card,8099.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 aorus xtreme waterforce wb 10gb gddr6x pcie 4 0 desktop graphics card,26149.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 eagle 12g gddr6x graphics card,17509.0,True,Graphics Cards (GPUs)
asus geforce rog strix rtx 3080 gaming oc 12gb gddr6x pcie 4 0 nvidia graphics card,23009.0,True,Graphics Cards (GPUs)
asus dual geforce rtx 3060 oc v2 12gb lhr gddr6 pcie 4 0 nvidia graphics card,7729.0,True,Graphics Cards (GPUs)
asus tuf gaming geforce rtx 3080 ti oc 12gb gddr6x pcie 4 0 desktop graphics card,23069.0,True,Graphics Cards (GPUs)
asus geforce rtx 2060 dual oc evo 6gb gddr6 pci e 3 0 desktop graphics card,8279.0,True,Graphics Cards (GPUs)
asus tuf geforce gtx 1660 ti evo gaming 6gb gddr6 graphics card,8559.0,True,Graphics Cards (GPUs)
asus geforce rog strix rtx 3050 gaming oc 8gb gddr6 pcie 4 0 nvidia graphics card,9059.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 aorus master 12gb gddr6 desktop graphics card,22339.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3050 eagle oc 8gb gddr6 128 bit pci e 4 0 desktop graphics card,7069.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 gaming oc 12gb gddr6x graphics card,17629.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 2060 windforce oc 12gb gddr6 graphics card,7849.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3070 ti gaming oc 8gb lhr gddr6 pcie 4 0 nvidia graphics card,15459.0,True,Graphics Cards (GPUs)
asus geforce dual rtx 3060 ti mini v2 8gb lhr gddr6 pcie 4 0 nvidia graphics card,10569.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 turbo 10gb lhr gddr6 pcie 4 0 nvidia graphics card,15819.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 aorus xtreme waterforce 10gb lhr gddr6x pcie 4 0 nvidia graphics card,23909.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3070 ti aorus master 8gb gddr6 pcie 4 0 nvidia graphics card,17389.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3060 ti vision oc 8gb lhr gddr6 pcie 4 0 nvidia graphics card,11049.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3060 ti aorus elite 8gb lhr gddr6 pcie 4 0 nvidia graphics card,14979.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 ti gaming oc 12gb gddr6x pcie 4 0 nvidia graphics card,17759.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 3080 ti vision oc 12gb gddr6x pcie 4 0 nvidia graphics card,20649.0,True,Graphics Cards (GPUs)
gigabyte geforce rtx 2060 d6 6gb gddr6 nvidia graphics card,7009.0,True,Graphics Cards (GPUs)
